Gender_Customer Type_Age_Type of Travel_Class_Flight Distance_Inflight wifi service_Departure/Arrival time convenient_Ease of Online booking_Gate location_Food and drink_Online boarding_Seat comfort_Inflight entertainment_On-board service_Leg room service_Baggage handling_Checkin service_Inflight service_Cleanliness_Departure Delay in Minutes_Arrival Delay in Minutes_satisfaction
Male_Loyal Customer_50_Business travel_Eco_991_4_3_3_3_4_4_4_4_5_1_2_4_4_4_0_33,0_satisfied
Male_Loyal Customer_45_Business travel_Business_2803_5_5_5_5_3_5_4_4_4_4_4_5_4_5_13_6,0_satisfied
Female_Loyal Customer_52_Personal Travel_Eco Plus_2425_1_4_1_1_2_4_5_1_1_1_1_5_1_5_0_0,0_neutral or dissatisfied
Male_Loyal Customer_39_Business travel_Business_2425_4_4_4_4_4_4_4_4_4_5_4_5_4_3_10_1,0_satisfied
Male_Loyal Customer_49_Business travel_Eco_163_5_4_4_4_5_5_5_5_5_1_2_4_2_5_0_5,0_satisfied
Male_Loyal Customer_47_Business travel_Business_862_4_4_4_4_5_4_5_5_5_5_5_4_5_4_3_0,0_satisfied
Female_Loyal Customer_40_Business travel_Eco Plus_357_5_3_3_3_5_5_5_5_3_5_4_3_1_5_0_0,0_satisfied
Female_Loyal Customer_55_Business travel_Business_3989_2_2_4_2_5_4_5_5_5_5_5_3_5_4_0_0,0_satisfied
Male_Loyal Customer_67_Personal Travel_Eco_280_3_3_3_4_3_3_3_3_2_4_4_2_3_3_45_38,0_neutral or dissatisfied
Male_Loyal Customer_62_Personal Travel_Eco_1258_0_4_0_5_4_0_4_4_3_4_5_5_4_4_0_0,0_satisfied
Female_Loyal Customer_45_Business travel_Business_1902_1_1_1_1_4_4_4_4_4_4_4_5_4_4_0_0,0_satisfied
Male_Loyal Customer_43_Business travel_Business_3721_1_1_1_1_4_4_1_5_5_5_5_4_5_1_5_0,0_satisfied
Male_Loyal Customer_58_Business travel_Business_347_2_2_2_2_3_5_4_5_5_5_5_4_5_3_0_0,0_satisfied
Male_Loyal Customer_70_Personal Travel_Eco_549_4_0_4_2_4_4_4_4_3_4_5_5_5_4_0_1,0_neutral or dissatisfied
Male_Loyal Customer_46_Business travel_Business_469_5_5_5_5_3_4_5_5_5_5_5_4_5_3_0_0,0_satisfied
Male_Loyal Customer_31_Business travel_Business_762_2_2_2_2_4_4_4_4_5_4_4_3_5_4_0_0,0_satisfied
Female_Loyal Customer_63_Personal Travel_Eco_522_4_4_2_2_1_1_5_5_5_2_5_1_5_1_0_0,0_neutral or dissatisfied
Male_disloyal Customer_19_Business travel_Eco_488_3_0_2_5_3_2_3_3_3_4_3_5_2_3_0_0,0_neutral or dissatisfied
Female_Loyal Customer_49_Personal Travel_Eco_370_3_4_3_1_3_1_4_5_5_3_5_2_5_5_0_0,0_neutral or dissatisfied
Female_disloyal Customer_29_Business travel_Eco_1013_5_4_4_1_3_4_3_3_3_5_1_1_4_3_0_0,0_satisfied
Male_disloyal Customer_25_Business travel_Eco_944_4_3_3_3_5_3_5_5_5_2_4_3_1_5_3_0,0_satisfied
Female_Loyal Customer_48_Business travel_Business_2543_3_3_2_3_4_5_5_4_4_4_4_4_4_5_0_0,0_satisfied
Male_Loyal Customer_23_Personal Travel_Eco_773_2_5_2_3_5_2_5_5_4_5_5_3_5_5_2_0,0_neutral or dissatisfied
Female_Loyal Customer_55_Personal Travel_Eco_951_1_4_1_3_5_4_3_4_4_1_4_2_4_1_0_0,0_neutral or dissatisfied
Male_Loyal Customer_51_Business travel_Business_2370_5_5_2_5_2_4_5_5_5_5_5_3_5_5_16_17,0_satisfied
Female_Loyal Customer_68_Personal Travel_Eco_1892_5_2_5_3_4_4_4_2_2_5_2_1_2_1_0_0,0_satisfied
Female_disloyal Customer_33_Business travel_Eco_372_1_4_1_4_1_1_1_1_3_2_4_2_3_1_4_0,0_neutral or dissatisfied
Female_Loyal Customer_61_Personal Travel_Eco_516_1_3_1_1_3_3_2_3_3_1_3_4_3_1_10_13,0_neutral or dissatisfied
Male_Loyal Customer_31_Personal Travel_Eco_190_3_5_3_1_5_3_5_5_3_2_5_4_4_5_0_0,0_neutral or dissatisfied
Female_Loyal Customer_54_Personal Travel_Eco_438_3_5_3_3_5_4_5_3_3_3_4_3_3_3_0_0,0_neutral or dissatisfied
Female_Loyal Customer_37_Business travel_Eco_453_3_4_4_4_3_3_3_3_4_2_3_2_3_3_15_3,0_neutral or dissatisfied
Male_Loyal Customer_24_Personal Travel_Eco_530_3_4_3_3_1_3_1_1_5_5_4_5_5_1_0_0,0_neutral or dissatisfied
Female_disloyal Customer_23_Business travel_Eco_216_1_2_0_3_4_0_3_4_2_3_3_2_4_4_11_13,0_neutral or dissatisfied
Female_Loyal Customer_24_Personal Travel_Eco_1504_3_4_3_4_5_3_5_5_2_4_4_2_4_5_0_0,0_neutral or dissatisfied
Female_Loyal Customer_55_Business travel_Business_2829_1_1_1_1_2_5_4_5_5_5_5_4_5_5_0_0,0_satisfied
Female_Loyal Customer_47_Business travel_Eco_421_5_5_5_5_2_2_3_5_5_5_5_2_5_5_0_0,0_satisfied
Male_Loyal Customer_17_Business travel_Business_1056_5_5_5_5_4_4_4_4_3_3_5_3_1_4_6_0,0_satisfied
Male_Loyal Customer_35_Business travel_Eco_127_4_4_4_4_4_5_4_4_5_4_4_5_2_4_0_0,0_satisfied
Female_Loyal Customer_51_Business travel_Business_248_5_5_5_5_2_5_4_4_4_4_4_4_4_3_1_1,0_satisfied
Male_Loyal Customer_43_Business travel_Business_3733_5_5_5_5_3_4_4_5_5_5_5_4_5_5_0_0,0_satisfied
Female_disloyal Customer_36_Business travel_Eco_177_2_4_2_5_5_2_5_5_1_1_3_4_2_5_0_0,0_neutral or dissatisfied
Female_Loyal Customer_52_Personal Travel_Business_371_1_5_1_2_5_1_5_1_1_1_1_1_1_4_13_9,0_neutral or dissatisfied
Female_Loyal Customer_48_Business travel_Business_325_5_1_1_1_4_2_2_5_5_4_5_2_5_3_2_6,0_neutral or dissatisfied
Male_disloyal Customer_25_Business travel_Eco_374_5_4_5_5_4_5_4_4_3_2_5_3_3_4_0_1,0_satisfied
Female_Loyal Customer_57_Personal Travel_Eco Plus_337_1_5_1_3_5_3_2_2_2_1_2_3_2_2_0_0,0_neutral or dissatisfied
Female_Loyal Customer_52_Business travel_Business_859_1_1_4_1_5_4_5_2_2_2_2_3_2_4_0_2,0_satisfied
Female_disloyal Customer_64_Business travel_Eco_239_3_3_3_3_2_3_2_2_3_3_3_4_3_2_1_0,0_neutral or dissatisfied
Male_disloyal Customer_27_Business travel_Business_2133_1_1_1_4_3_1_3_3_4_3_3_5_5_3_0_0,0_neutral or dissatisfied
Female_Loyal Customer_36_Business travel_Eco_210_3_2_2_2_3_3_3_3_2_1_3_2_3_3_32_33,0_neutral or dissatisfied
Female_Loyal Customer_49_Business travel_Business_2133_2_2_2_2_5_4_4_5_5_5_5_4_5_5_20_2,0_satisfied
Male_Loyal Customer_62_Business travel_Eco_835_2_5_5_5_2_2_2_2_3_3_1_3_2_2_0_0,0_neutral or dissatisfied
Male_Loyal Customer_39_Business travel_Business_3622_2_5_1_5_5_4_4_2_2_2_2_1_2_3_0_0,0_neutral or dissatisfied
Female_Loyal Customer_14_Personal Travel_Eco_2475_4_2_4_3_4_5_5_1_1_2_2_5_4_5_3_21,0_neutral or dissatisfied
Male_Loyal Customer_40_Business travel_Business_2681_2_1_5_1_3_3_4_2_2_2_2_1_2_3_0_0,0_neutral or dissatisfied
Male_Loyal Customer_50_Business travel_Business_3643_2_2_2_2_4_4_4_4_4_4_4_3_4_4_0_12,0_satisfied
Male_Loyal Customer_49_Business travel_Business_1546_2_2_2_2_2_4_4_4_4_4_4_3_4_4_18_1,0_satisfied
Female_disloyal Customer_24_Business travel_Eco_473_2_0_2_3_3_2_3_3_5_4_4_4_2_3_0_0,0_neutral or dissatisfied
Male_disloyal Customer_42_Business travel_Business_231_2_2_2_3_3_2_4_3_3_3_3_1_3_3_31_41,0_neutral or dissatisfied
Female_Loyal Customer_33_Business travel_Eco_326_2_4_4_4_2_2_2_2_2_2_3_2_4_2_65_55,0_neutral or dissatisfied
Male_Loyal Customer_48_Business travel_Business_118_3_3_3_3_1_4_1_5_5_5_4_2_5_4_0_2,0_satisfied
Female_Loyal Customer_63_Personal Travel_Eco_1999_1_4_1_2_5_4_4_2_2_1_2_5_2_5_66_49,0_neutral or dissatisfied
Female_disloyal Customer_40_Business travel_Business_130_3_3_3_2_2_3_2_2_3_4_4_3_4_2_0_0,0_neutral or dissatisfied
Female_Loyal Customer_48_Personal Travel_Eco Plus_1085_5_3_5_2_3_4_4_1_1_5_1_5_1_2_0_0,0_satisfied
Female_Loyal Customer_17_Personal Travel_Eco_748_4_4_4_2_5_4_5_5_5_2_4_4_5_5_0_0,0_neutral or dissatisfied
Female_Loyal Customer_54_Business travel_Eco_868_1_3_3_3_1_3_4_1_1_1_1_4_1_4_28_42,0_neutral or dissatisfied
Female_Loyal Customer_49_Personal Travel_Eco_583_3_5_3_3_2_5_5_4_4_3_4_4_4_4_0_0,0_neutral or dissatisfied
Female_Loyal Customer_54_Personal Travel_Eco Plus_748_2_2_2_3_4_3_2_1_1_2_1_4_1_4_0_6,0_neutral or dissatisfied
Female_Loyal Customer_62_Personal Travel_Eco Plus_349_2_4_2_4_1_3_4_2_2_2_2_1_2_4_0_0,0_neutral or dissatisfied
Male_Loyal Customer_45_Personal Travel_Eco_867_3_2_3_4_3_3_3_3_3_5_3_2_3_3_40_41,0_neutral or dissatisfied
Male_Loyal Customer_21_Business travel_Business_1047_3_3_3_3_4_5_4_4_4_2_4_3_4_4_2_6,0_satisfied
Male_Loyal Customer_45_Business travel_Business_602_2_3_2_2_2_3_2_2_2_2_2_2_2_2_1_0,0_neutral or dissatisfied
Male_Loyal Customer_36_Business travel_Business_3517_1_2_1_2_1_4_3_1_1_1_1_1_1_2_0_0,0_neutral or dissatisfied
Female_Loyal Customer_34_Personal Travel_Eco Plus_529_2_4_2_2_2_3_3_3_5_4_5_3_5_3_108_137,0_neutral or dissatisfied
Female_Loyal Customer_40_Personal Travel_Eco_221_3_0_3_5_1_3_1_1_5_3_4_3_4_1_14_15,0_neutral or dissatisfied
Male_Loyal Customer_43_Business travel_Business_3061_4_4_4_4_5_5_4_3_3_2_3_5_3_4_0_0,0_satisfied
Male_Loyal Customer_20_Business travel_Business_1452_3_5_5_5_3_3_3_3_3_4_2_3_2_3_12_26,0_neutral or dissatisfied
Female_Loyal Customer_56_Business travel_Business_1237_3_3_5_3_5_4_4_4_4_4_4_5_4_4_19_17,0_satisfied
Male_Loyal Customer_49_Business travel_Business_1707_5_5_5_5_2_3_4_4_4_4_4_2_4_5_5_0,0_satisfied
Male_Loyal Customer_62_Personal Travel_Eco_444_2_4_2_3_1_2_1_1_3_3_5_5_5_1_0_1,0_neutral or dissatisfied
Male_Loyal Customer_33_Business travel_Business_3596_1_1_1_1_3_3_3_3_5_3_5_4_4_3_0_0,0_satisfied
Male_Loyal Customer_39_Business travel_Business_1759_3_3_3_3_1_3_2_5_5_5_3_4_5_3_0_0,0_satisfied
Male_Loyal Customer_46_Business travel_Business_1107_4_4_4_4_4_5_4_5_5_5_5_5_5_5_0_0,0_satisfied
Female_Loyal Customer_56_Business travel_Eco_331_4_3_2_2_4_1_1_4_4_4_4_3_4_5_38_27,0_satisfied
Male_Loyal Customer_36_Business travel_Business_192_5_5_5_5_4_1_3_5_5_5_3_2_5_5_0_0,0_satisfied
Female_Loyal Customer_70_Personal Travel_Eco_327_1_0_1_2_5_5_5_3_3_1_3_4_3_4_21_12,0_neutral or dissatisfied
Male_Loyal Customer_62_Business travel_Eco_251_1_2_4_2_1_1_1_1_1_4_3_3_4_1_0_0,0_neutral or dissatisfied
Male_Loyal Customer_50_Business travel_Business_1017_3_3_3_3_2_4_4_3_3_3_3_3_3_5_0_0,0_satisfied
Male_Loyal Customer_64_Business travel_Eco_86_3_4_4_4_4_3_4_4_4_5_5_2_3_4_0_0,0_satisfied
Female_Loyal Customer_40_Personal Travel_Eco_1197_4_2_4_3_4_4_4_4_1_1_2_3_4_4_0_1,0_neutral or dissatisfied
Female_Loyal Customer_69_Personal Travel_Eco_1171_1_3_1_2_1_4_1_1_1_1_1_3_1_1_42_34,0_neutral or dissatisfied
Male_Loyal Customer_29_Personal Travel_Business_399_2_4_2_5_2_2_2_2_4_5_4_3_4_2_39_48,0_neutral or dissatisfied
Male_Loyal Customer_64_Personal Travel_Eco_1747_5_4_5_1_1_5_1_1_5_2_5_5_4_1_0_0,0_satisfied
Male_Loyal Customer_43_Personal Travel_Eco_950_1_3_1_4_4_1_4_4_5_2_4_5_1_4_0_0,0_neutral or dissatisfied
Male_disloyal Customer_39_Personal Travel_Eco_192_1_5_1_3_2_1_3_2_3_4_4_4_5_2_0_0,0_neutral or dissatisfied
Male_Loyal Customer_50_Business travel_Business_998_5_5_5_5_5_5_5_4_4_4_4_5_4_4_9_5,0_satisfied
Female_Loyal Customer_33_Personal Travel_Eco Plus_781_3_3_3_4_3_3_3_3_5_1_1_1_5_3_0_0,0_neutral or dissatisfied
Female_Loyal Customer_61_Business travel_Business_1747_2_2_4_2_3_4_5_2_2_2_2_4_2_4_0_0,0_satisfied
Male_Loyal Customer_69_Business travel_Business_395_2_2_2_2_2_3_2_2_2_2_2_4_2_3_0_2,0_satisfied
Female_Loyal Customer_68_Personal Travel_Eco_651_3_0_3_1_2_5_5_4_4_3_4_5_4_3_21_3,0_neutral or dissatisfied
Female_disloyal Customer_26_Business travel_Eco_590_3_1_4_3_2_4_1_2_1_4_3_1_4_2_115_116,0_neutral or dissatisfied
Female_Loyal Customer_42_Personal Travel_Eco_859_2_4_2_4_3_4_5_2_2_2_2_4_2_3_0_2,0_neutral or dissatisfied
Female_Loyal Customer_45_Business travel_Business_371_4_4_4_4_2_4_5_5_5_5_5_4_5_5_10_7,0_satisfied
Female_Loyal Customer_45_Business travel_Business_3398_4_4_4_4_4_4_4_5_5_5_5_3_5_5_1_0,0_satisfied
Male_Loyal Customer_51_Personal Travel_Eco_605_0_4_0_2_4_4_4_4_4_2_5_5_5_4_0_0,0_satisfied
Male_Loyal Customer_30_Business travel_Eco Plus_838_4_5_5_5_4_4_4_4_2_2_4_2_1_4_0_0,0_satisfied
Female_Loyal Customer_20_Personal Travel_Eco Plus_862_2_1_2_2_1_2_1_1_2_1_1_1_1_1_2_0,0_neutral or dissatisfied
Female_disloyal Customer_44_Business travel_Business_271_3_3_3_3_5_3_5_5_4_5_4_5_5_5_0_0,0_satisfied
Female_Loyal Customer_30_Business travel_Business_602_3_3_3_3_5_5_5_5_3_3_4_4_4_5_0_0,0_satisfied
Female_Loyal Customer_45_Business travel_Eco_1121_2_3_3_3_2_2_2_2_2_2_2_3_2_3_0_0,0_neutral or dissatisfied
Male_Loyal Customer_35_Personal Travel_Eco_140_4_1_0_3_2_0_2_2_1_4_4_2_4_2_0_0,0_neutral or dissatisfied
Female_Loyal Customer_52_Business travel_Business_145_3_3_3_3_5_3_4_3_3_3_3_2_3_4_0_3,0_neutral or dissatisfied
Male_Loyal Customer_51_Business travel_Eco_259_2_1_2_1_2_2_2_2_5_3_1_5_1_2_0_0,0_satisfied
Male_Loyal Customer_46_Business travel_Eco_266_4_2_2_2_3_4_3_3_1_4_3_2_3_3_0_0,0_neutral or dissatisfied
Female_Loyal Customer_26_Business travel_Eco Plus_667_5_1_1_1_5_5_3_5_4_2_4_3_4_5_5_0,0_satisfied
Female_Loyal Customer_29_Business travel_Business_2589_3_3_3_3_5_5_5_5_4_2_5_5_5_5_0_0,0_satisfied
Male_Loyal Customer_60_Business travel_Business_1598_2_2_2_2_2_5_4_4_4_4_4_3_4_3_0_0,0_satisfied
Female_Loyal Customer_46_Business travel_Eco_594_3_5_5_5_2_1_2_3_3_3_3_4_3_3_5_0,0_satisfied
Male_Loyal Customer_67_Business travel_Eco Plus_307_2_2_2_2_1_2_1_1_3_2_4_1_4_1_0_0,0_neutral or dissatisfied
Male_Loyal Customer_33_Personal Travel_Eco_328_4_2_4_3_3_4_3_3_3_2_3_1_3_3_0_0,0_neutral or dissatisfied
Male_Loyal Customer_46_Personal Travel_Eco_641_4_4_4_3_1_4_1_1_3_5_5_5_5_1_0_0,0_satisfied
Male_Loyal Customer_33_Business travel_Business_1020_3_5_5_5_3_3_3_3_4_2_4_2_4_3_0_0,0_neutral or dissatisfied
Female_disloyal Customer_26_Business travel_Eco_1624_2_2_2_4_4_2_4_4_2_5_4_4_4_4_4_6,0_neutral or dissatisfied
Female_Loyal Customer_18_Personal Travel_Eco_349_4_4_5_4_5_5_5_5_2_5_4_3_4_5_0_0,0_neutral or dissatisfied
Female_Loyal Customer_61_Personal Travel_Eco_441_3_5_3_2_4_1_3_4_4_3_4_4_4_4_0_2,0_neutral or dissatisfied
Female_Loyal Customer_64_Personal Travel_Eco_651_1_1_1_4_4_4_4_1_1_1_1_4_1_1_0_0,0_neutral or dissatisfied
Female_disloyal Customer_25_Business travel_Business_983_3_0_3_2_4_3_4_4_3_4_4_5_5_4_0_0,0_neutral or dissatisfied
Male_Loyal Customer_56_Business travel_Eco_547_4_3_4_4_4_4_4_4_4_3_3_4_1_4_67_53,0_satisfied
Female_disloyal Customer_26_Business travel_Business_1979_2_2_2_3_2_2_2_2_3_3_4_4_5_2_59_44,0_neutral or dissatisfied
Male_Loyal Customer_30_Business travel_Business_125_1_5_5_5_3_3_1_3_3_2_3_4_3_3_0_0,0_neutral or dissatisfied
Male_Loyal Customer_28_Business travel_Business_2538_3_2_2_2_3_3_3_2_5_4_4_3_3_3_219_213,0_neutral or dissatisfied
Male_Loyal Customer_16_Personal Travel_Eco_510_4_4_4_2_3_4_3_3_3_3_5_5_5_3_55_40,0_neutral or dissatisfied
Female_disloyal Customer_25_Business travel_Eco Plus_728_2_2_2_3_1_2_1_1_3_4_4_2_4_1_0_0,0_neutral or dissatisfied
Female_Loyal Customer_41_Business travel_Business_2677_1_1_1_1_5_3_5_5_5_5_5_4_5_4_0_0,0_satisfied
Female_Loyal Customer_47_Personal Travel_Eco_214_2_4_2_1_4_1_4_3_3_2_3_5_3_2_0_13,0_neutral or dissatisfied
Female_Loyal Customer_57_Business travel_Business_1528_1_1_1_1_3_4_5_2_2_2_2_4_2_3_1_1,0_satisfied
Female_Loyal Customer_53_Business travel_Business_951_4_4_3_4_5_5_4_4_4_5_4_3_4_3_0_0,0_satisfied
Female_disloyal Customer_66_Business travel_Eco_1371_1_1_1_3_4_1_4_4_2_5_4_4_4_4_4_0,0_neutral or dissatisfied
Female_Loyal Customer_44_Business travel_Business_1073_3_3_2_3_2_4_4_4_4_4_4_4_4_4_107_111,0_satisfied
Male_Loyal Customer_79_Business travel_Eco Plus_484_3_2_3_2_3_3_3_3_1_3_4_4_4_3_0_0,0_neutral or dissatisfied
Female_Loyal Customer_31_Business travel_Eco_429_0_0_0_3_2_3_2_2_3_4_4_1_3_2_5_0,0_satisfied
Female_disloyal Customer_41_Business travel_Business_1189_5_5_5_4_5_1_1_5_4_4_5_1_5_1_150_149,0_satisfied
Female_Loyal Customer_50_Business travel_Business_711_2_2_2_2_5_5_5_4_4_4_4_5_4_4_27_44,0_satisfied
Female_Loyal Customer_48_Business travel_Business_1199_4_5_5_5_2_4_4_4_4_4_4_1_4_3_0_0,0_neutral or dissatisfied
Female_Loyal Customer_43_Business travel_Business_222_3_3_3_3_1_3_1_5_5_5_5_1_5_5_0_0,0_satisfied
Female_Loyal Customer_35_Personal Travel_Eco Plus_1105_5_3_5_3_3_3_3_3_4_4_4_3_3_3_0_0,0_satisfied
Male_Loyal Customer_18_Personal Travel_Eco_1671_2_3_2_4_2_2_2_2_2_4_4_3_3_2_0_10,0_neutral or dissatisfied
Male_Loyal Customer_29_Personal Travel_Eco_417_1_5_2_3_1_2_1_1_4_2_3_5_1_1_0_0,0_neutral or dissatisfied
Male_Loyal Customer_50_Business travel_Business_102_4_4_4_4_2_5_4_4_4_4_5_4_4_5_23_24,0_satisfied
Male_Loyal Customer_60_Business travel_Business_405_2_4_4_4_1_4_3_2_2_2_2_3_2_4_0_13,0_neutral or dissatisfied
Male_Loyal Customer_21_Personal Travel_Eco_762_3_2_3_3_4_3_4_4_2_1_4_3_3_4_22_23,0_neutral or dissatisfied
Male_disloyal Customer_26_Business travel_Eco_760_2_2_2_3_1_2_1_1_3_4_4_4_3_1_15_0,0_neutral or dissatisfied
Male_Loyal Customer_53_Business travel_Business_253_2_2_2_2_5_1_1_4_4_4_4_4_4_4_5_4,0_satisfied
Male_disloyal Customer_18_Business travel_Eco_1381_4_4_4_4_4_4_4_4_4_4_1_3_1_4_0_2,0_satisfied
Male_disloyal Customer_41_Business travel_Eco_101_3_5_3_3_3_3_3_3_4_2_4_5_3_3_0_0,0_neutral or dissatisfied
Male_Loyal Customer_57_Business travel_Eco_421_5_4_4_4_5_5_5_5_2_2_1_1_5_5_0_0,0_satisfied
Female_Loyal Customer_57_Business travel_Business_2314_1_1_1_1_3_4_4_5_5_5_5_4_5_5_0_0,0_satisfied
Male_disloyal Customer_11_Business travel_Eco_896_1_1_1_4_5_1_5_5_3_3_3_1_3_5_17_15,0_neutral or dissatisfied
Male_Loyal Customer_26_Business travel_Business_3581_4_4_4_4_4_5_4_4_3_3_5_5_5_4_0_0,0_satisfied
Male_Loyal Customer_28_Business travel_Business_3522_3_2_2_2_3_3_3_3_4_5_3_4_3_3_6_0,0_neutral or dissatisfied
Male_Loyal Customer_29_Personal Travel_Eco_746_3_5_3_3_5_3_5_5_1_4_2_2_4_5_0_0,0_neutral or dissatisfied
Male_Loyal Customer_33_Personal Travel_Eco_236_1_4_1_1_3_1_3_3_5_3_4_4_5_3_0_11,0_neutral or dissatisfied
Male_Loyal Customer_68_Business travel_Eco_351_4_2_2_2_4_4_4_4_1_1_3_2_3_4_0_0,0_satisfied
Male_Loyal Customer_51_Business travel_Eco Plus_1201_2_2_2_2_2_2_2_2_1_2_2_5_3_2_0_0,0_satisfied
Male_disloyal Customer_37_Business travel_Eco_326_3_2_3_4_2_3_2_2_4_4_4_1_4_2_4_6,0_neutral or dissatisfied
Male_disloyal Customer_26_Business travel_Business_611_5_5_5_4_2_5_2_2_4_3_5_4_5_2_23_19,0_satisfied
Male_Loyal Customer_48_Business travel_Eco_657_3_5_5_5_3_3_3_3_3_2_4_2_3_3_0_0,0_neutral or dissatisfied
Male_Loyal Customer_15_Business travel_Eco Plus_1107_0_3_0_1_4_0_4_4_1_4_5_2_3_4_0_0,0_satisfied
Female_Loyal Customer_65_Personal Travel_Eco Plus_872_4_0_3_1_4_5_5_2_2_3_5_3_2_4_5_2,0_neutral or dissatisfied
Female_Loyal Customer_36_Business travel_Business_321_0_0_0_3_5_4_4_5_5_5_5_4_5_3_0_0,0_satisfied
Male_Loyal Customer_48_Business travel_Business_868_1_1_1_1_4_5_5_5_5_5_5_5_5_3_24_8,0_satisfied
Female_disloyal Customer_25_Business travel_Eco_637_3_4_3_4_4_3_4_4_1_5_5_1_1_4_1_0,0_neutral or dissatisfied
Male_disloyal Customer_20_Business travel_Eco_323_2_0_1_1_5_1_5_5_3_2_4_4_4_5_29_19,0_neutral or dissatisfied
Male_Loyal Customer_57_Personal Travel_Eco_226_2_4_2_4_3_2_5_3_5_5_5_5_4_3_0_0,0_neutral or dissatisfied
Female_Loyal Customer_35_Personal Travel_Eco_1411_2_3_2_3_3_2_5_3_2_1_3_1_3_3_43_29,0_neutral or dissatisfied
Male_disloyal Customer_23_Business travel_Eco_1075_5_5_5_3_5_5_5_3_2_4_5_5_5_5_0_0,0_satisfied
Female_disloyal Customer_24_Business travel_Eco_721_1_1_1_3_5_1_5_5_4_3_5_3_4_5_12_2,0_neutral or dissatisfied
Male_Loyal Customer_53_Personal Travel_Eco_268_3_0_3_4_5_3_5_5_4_2_4_3_5_5_90_89,0_neutral or dissatisfied
Male_Loyal Customer_30_Business travel_Business_1085_2_1_1_1_2_2_2_2_1_1_4_1_3_2_0_0,0_neutral or dissatisfied
Female_Loyal Customer_34_Business travel_Business_216_2_2_2_2_4_5_5_5_5_5_5_3_5_5_0_0,0_satisfied
Male_Loyal Customer_52_Business travel_Business_1927_3_3_3_3_3_4_4_2_2_2_2_4_2_3_75_75,0_satisfied
Female_Loyal Customer_33_Business travel_Business_270_2_3_3_3_3_3_4_2_2_1_2_3_2_4_49_38,0_neutral or dissatisfied
Male_Loyal Customer_37_Business travel_Business_453_1_5_3_3_5_3_4_1_1_1_1_1_1_4_9_0,0_neutral or dissatisfied
Male_Loyal Customer_37_Business travel_Eco_406_4_5_5_5_4_4_4_4_1_2_3_1_3_4_17_37,0_neutral or dissatisfied
Male_disloyal Customer_39_Business travel_Eco_101_3_0_3_3_3_3_3_3_5_5_2_5_2_3_10_9,0_neutral or dissatisfied
Male_disloyal Customer_27_Business travel_Eco_649_2_3_2_3_5_2_5_5_2_3_2_1_3_5_0_19,0_neutral or dissatisfied
Male_Loyal Customer_48_Personal Travel_Eco_250_4_4_4_3_1_4_1_1_4_2_5_5_5_1_0_23,0_neutral or dissatisfied
Male_Loyal Customer_26_Personal Travel_Eco_1256_4_4_4_2_5_4_5_5_5_2_5_3_4_5_2_0,0_satisfied
Female_Loyal Customer_42_Business travel_Business_2683_1_1_5_1_2_2_5_4_4_5_4_2_4_2_0_0,0_satisfied
Male_Loyal Customer_38_Business travel_Business_3883_5_5_5_5_4_1_4_5_5_5_5_3_5_3_0_0,0_satisfied
Female_Loyal Customer_60_Business travel_Business_2586_4_4_4_4_5_4_4_4_4_4_4_3_4_4_0_0,0_satisfied
Female_disloyal Customer_20_Business travel_Eco_337_1_3_1_2_4_1_4_4_3_4_1_5_4_4_0_0,0_neutral or dissatisfied
Female_Loyal Customer_64_Personal Travel_Eco Plus_347_4_3_4_4_3_2_3_3_3_4_3_3_3_5_0_0,0_neutral or dissatisfied
Male_Loyal Customer_37_Personal Travel_Eco_762_5_5_5_5_5_5_5_5_5_3_4_3_4_5_0_0,0_satisfied
Male_Loyal Customer_26_Business travel_Business_3819_1_1_1_1_4_4_4_4_1_1_4_3_4_4_0_0,0_satisfied
Female_Loyal Customer_51_Business travel_Eco_451_3_2_2_2_4_3_2_3_3_3_3_1_3_3_8_1,0_neutral or dissatisfied
Female_disloyal Customer_24_Business travel_Business_1009_0_5_0_1_3_0_4_3_4_2_5_4_5_3_34_32,0_satisfied
Male_Loyal Customer_45_Business travel_Business_1995_2_2_2_2_3_4_5_4_4_4_4_4_4_3_4_0,0_satisfied
Female_Loyal Customer_55_Business travel_Business_1861_4_4_4_4_2_5_5_4_4_4_4_4_4_5_0_3,0_satisfied
Male_Loyal Customer_48_Personal Travel_Eco_1671_4_5_4_4_2_4_2_2_1_1_2_3_4_2_0_0,0_neutral or dissatisfied
Male_Loyal Customer_64_Personal Travel_Eco_594_3_4_3_2_4_3_4_4_5_2_5_3_5_4_0_0,0_neutral or dissatisfied
Male_disloyal Customer_36_Business travel_Business_861_3_3_3_1_3_3_3_3_5_4_5_3_4_3_14_0,0_neutral or dissatisfied
Female_Loyal Customer_38_Business travel_Business_1760_3_3_5_3_2_4_2_3_3_4_3_2_3_1_0_8,0_satisfied
Female_disloyal Customer_34_Business travel_Business_544_2_2_2_1_4_2_4_4_3_3_5_4_5_4_0_1,0_neutral or dissatisfied
Female_Loyal Customer_47_Personal Travel_Eco_836_2_5_1_3_1_3_3_5_1_3_3_3_1_3_204_205,0_neutral or dissatisfied
Male_Loyal Customer_27_Business travel_Business_1947_4_4_4_4_2_2_2_2_4_4_4_5_4_2_0_0,0_satisfied
Female_disloyal Customer_36_Business travel_Eco_634_4_4_3_3_5_3_5_5_4_2_3_1_4_5_108_120,0_neutral or dissatisfied
